x (m),Temperature (K),Tw(K),Velocity (m/s),Heat Release Rate (J/s/m3),X_h2,X_h,X_ch4,X_ch3,X_ch2,X_ch,X_ch2o,X_hco,X_co2,X_co,X_o2,X_o,X_oh,X_ho2,X_h2o2,X_h2o,X_c2h,X_hcco,X_c2h2,X_c2h3,X_c2h4,X_c2h5,X_c2h6,X_ch2oh,X_ch3o,X_hccoh,X_h2ccch,X_c3h2,X_ch2(s),X_ch2co,X_c2o,X_hcoh,X_ch3oh,X_ch2hco,X_c3h6,X_ac3h5,X_pc3h5,X_sc3h5,X_ch2chcho,X_pc3h4,X_ac3h4,X_ch3co,X_ch2chco,X_ch3chco,X_ch3hco,X_chocho,X_ic3h7,X_nc3h7,X_c2h5oh,X_c2h4oh,X_ch3choh,X_ch3ch2o,X_ch2chch2o,X_hcooh,X_c3h8,X_hoc2h4o2,X_n2
0.0539648,1249.03,1147.79,0.0891688,1.56998e+08,0.00150578,0.000124023,4.942e-06,2.33279e-07,6.33091e-09,1.27484e-11,3.70974e-07,2.40856e-08,0.114534,0.00696778,0.0038661,2.57533e-05,0.000166477,3.84364e-06,8.10518e-07,0.182336,9.82271e-13,2.33821e-09,1.09469e-07,5.77145e-10,2.63454e-08,1.80476e-10,1.05698e-09,6.88651e-09,8.89128e-10,1.93882e-10,1.55797e-12,7.70841e-13,8.22402e-11,1.47609e-08,1.41065e-10,4.26756e-12,5.52742e-07,7.56293e-10,2.36167e-11,1.59867e-12,1.26587e-13,2.66242e-13,3.14076e-12,1.04488e-12,1.05424e-11,8.70401e-13,9.73233e-14,3.51221e-12,1.34536e-08,1.03167e-16,4.78868e-13,1.29624e-15,1.52475e-08,3.86844e-12,2.73159e-11,2.0806e-12,6.41804e-18,7.50681e-09,1.63845e-13,8.55195e-16,0.690462
0.0539844,1246.21,1148.35,0.0889405,1.40238e+08,0.00147382,0.000118286,3.61339e-06,1.6864e-07,4.4509e-09,8.55371e-12,2.67886e-07,2.06149e-08,0.115148,0.00647346,0.00357508,2.35384e-05,0.000159641,3.58504e-06,7.89765e-07,0.182445,6.55761e-13,1.57384e-09,7.72028e-08,3.63551e-10,1.53602e-08,1.03689e-10,5.90111e-10,5.05364e-09,6.31278e-10,1.35743e-10,7.72543e-13,3.88301e-13,5.71714e-11,9.89798e-09,9.82985e-11,3.17413e-12,4.07208e-07,4.4043e-10,1.15809e-11,7.81053e-13,6.22756e-14,1.30669e-13,1.46619e-12,5.21721e-13,5.20171e-12,5.3384e-13,5.75789e-14,1.66867e-12,7.88564e-09,6.56331e-17,2.31677e-13,5.53028e-16,8.96134e-09,2.21674e-12,1.64021e-11,1.16902e-12,2.93937e-18,5.74368e-09,7.21295e-14,4.66478e-16,0.690574
0.0540039,1243.32,1148.9,0.0887094,1.25259e+08,0.00144408,0.000112484,2.66693e-06,1.22999e-07,3.14707e-09,5.75554e-12,1.95351e-07,1.78585e-08,0.115694,0.00603232,0.00331425,2.14626e-05,0.000152528,3.35401e-06,7.66981e-07,0.182546,4.41654e-13,1.07415e-09,5.51216e-08,2.34232e-10,9.10873e-09,6.05733e-11,3.36531e-10,3.72363e-09,4.50675e-10,9.6054e-11,3.915e-13,1.99371e-13,3.99616e-11,6.75832e-09,6.90556e-11,2.37069e-12,3.02591e-07,2.60016e-10,5.83343e-12,3.91602e-13,3.13917e-14,6.57178e-14,7.01893e-13,2.66724e-13,2.62656e-12,3.3391e-13,3.50778e-14,8.13522e-13,4.67866e-09,4.27605e-17,1.15019e-13,2.42454e-16,5.34312e-09,1.28759e-12,9.94397e-12,6.64418e-13,1.38538e-18,4.64796e-09,3.27092e-14,2.58784e-16,0.690675
0.0540234,1240.38,1149.41,0.0884777,1.11928e+08,0.00141632,0.000106749,1.98629e-06,9.04911e-08,2.23902e-09,3.88885e-12,1.43808e-07,1.56327e-08,0.116182,0.00563791,0.00307984,1.95405e-05,0.000145337,3.14639e-06,7.42911e-07,0.182641,3.00303e-13,7.43114e-10,3.98342e-08,1.54298e-10,5.48969e-09,3.59588e-11,1.95691e-10,2.75646e-09,3.23685e-10,6.87024e-11,2.02706e-13,1.04339e-13,2.8103e-11,4.69359e-09,4.89322e-11,1.77895e-12,2.26728e-07,1.55674e-10,3.01581e-12,2.01363e-13,1.62065e-14,3.38499e-14,3.44433e-13,1.39537e-13,1.35657e-12,2.13107e-13,2.19812e-14,4.06725e-13,2.80958e-09,2.84674e-17,5.85664e-14,1.09162e-16,3.23039e-09,7.58095e-13,6.08751e-12,3.8215e-13,6.71393e-19,3.94776e-09,1.52599e-14,1.45976e-16,0.690766
0.054043,1237.42,1149.93,0.0882472,1.00098e+08,0.00139034,0.000101173,1.49167e-06,6.71086e-08,1.60269e-09,2.63995e-12,1.06783e-07,1.3807e-08,0.116618,0.00528455,0.00286862,1.77766e-05,0.000138216,2.95886e-06,7.18138e-07,0.182728,2.06115e-13,5.20469e-10,2.91097e-08,1.03713e-10,3.35202e-09,2.16259e-11,1.15546e-10,2.05015e-09,2.33866e-10,4.96357e-11,1.06727e-13,5.5425e-14,1.98842e-11,3.30891e-09,3.49634e-11,1.34125e-12,1.7118e-07,9.4324e-11,1.592e-12,1.05649e-13,8.52917e-15,1.77661e-14,1.72321e-13,7.43374e-14,7.12983e-13,1.38598e-13,1.41249e-14,2.07383e-13,1.70304e-09,1.93087e-17,3.04326e-14,5.02019e-17,1.97469e-09,4.51242e-13,3.75613e-12,2.21926e-13,3.32763e-19,3.48378e-09,7.28012e-15,8.34579e-17,0.690848
0.0540625,1234.47,1150.44,0.0880196,8.96223e+07,0.00136598,9.58138e-05,1.12801e-06,5.00961e-08,1.15294e-09,1.79942e-12,7.9856e-08,1.22875e-08,0.117009,0.00496724,0.00267779,1.61678e-05,0.00013127,2.78872e-06,6.93113e-07,0.18281,1.42633e-13,3.68033e-10,2.14717e-08,7.07917e-11,2.05495e-09,1.30568e-11,6.84768e-11,1.53102e-09,1.6986e-10,3.61577e-11,5.60053e-14,2.92918e-14,1.41414e-11,2.35957e-09,2.51371e-11,1.01516e-12,1.30067e-07,5.7388e-11,8.40654e-13,5.54163e-14,4.48316e-15,9.30332e-15,8.56909e-14,3.95379e-14,3.73215e-13,9.15016e-14,9.25491e-15,1.05291e-13,1.03255e-09,1.32741e-17,1.58014e-14,2.30255e-17,1.20974e-09,2.69232e-13,2.31633e-12,1.29058e-13,1.65177e-19,3.16211e-09,3.46136e-15,4.79387e-17,0.690922
0.0541016,1228.67,1151.46,0.0875765,7.21513e+07,0.00132167,8.58494e-05,6.78382e-07,2.93757e-08,6.26342e-10,8.77024e-13,4.7074e-08,9.94239e-09,0.117672,0.00442721,0.00234978,1.33886e-05,0.000118107,2.49389e-06,6.43303e-07,0.182957,7.29315e-14,1.9816e-10,1.24957e-08,3.69908e-11,8.87556e-10,5.47291e-12,2.78547e-11,8.91335e-10,9.38497e-11,2.05106e-11,1.91186e-14,1.01062e-14,7.51105e-12,1.29996e-09,1.38666e-11,6.07473e-13,7.88083e-08,2.43302e-11,2.93096e-13,1.90431e-14,1.54537e-15,3.19064e-15,2.71033e-14,1.38597e-14,1.27969e-13,4.43409e-14,4.51626e-15,3.44687e-14,4.33594e-10,6.87533e-18,5.33794e-15,6.17574e-18,5.1914e-10,1.09712e-13,1.00023e-12,4.98475e-14,5.12552e-20,2.77741e-09,1.00395e-15,1.82229e-17,0.691051
0.0541406,1223.12,1152.48,0.0871566,5.85008e+07,0.00128244,7.69991e-05,4.21092e-07,1.77814e-08,3.50486e-10,4.40563e-13,2.86721e-08,8.20225e-09,0.118214,0.00398407,0.00207732,1.11197e-05,0.000106199,2.24505e-06,5.95477e-07,0.183085,3.89643e-14,1.11572e-10,7.59389e-09,2.07254e-11,4.10037e-10,2.4535e-12,1.20257e-11,5.32171e-10,5.33747e-11,1.21295e-11,7.05261e-15,3.75566e-15,4.11387e-12,7.50769e-10,7.93835e-12,3.72912e-13,4.91779e-08,1.10245e-11,1.11243e-13,7.11754e-15,5.78472e-16,1.18768e-15,9.30019e-15,5.25716e-15,4.75403e-14,2.295e-14,2.38736e-15,1.22516e-14,1.9233e-10,3.75747e-18,1.96011e-15,1.79847e-18,2.36243e-10,4.76095e-14,4.55486e-13,2.04284e-14,1.74044e-20,2.53691e-09,3.15776e-16,7.41652e-18,0.691159
0.0541797,1217.9,1153.51,0.0867646,4.77762e+07,0.00124764,6.92277e-05,2.68333e-07,1.10581e-08,2.01393e-10,2.27742e-13,1.79575e-08,6.87104e-09,0.118663,0.00361679,0.00184891,9.27552e-06,9.56048e-05,2.03251e-06,5.50485e-07,0.183197,2.16475e-14,6.5253e-11,4.78671e-09,1.22889e-11,2.01412e-10,1.1694e-12,5.46558e-12,3.24814e-10,3.11358e-11,7.43818e-12,2.78314e-15,1.48925e-15,2.31674e-12,4.50787e-10,4.69557e-12,2.34159e-13,3.14478e-08,5.31339e-12,4.54179e-14,2.86084e-15,2.32673e-16,4.74507e-16,3.43167e-15,2.13409e-15,1.89192e-14,1.25406e-14,1.34582e-15,4.67977e-15,8.95225e-11,2.15406e-18,7.73801e-16,5.68216e-19,1.13304e-10,2.18914e-14,2.1783e-13,8.84091e-15,6.38865e-21,2.36572e-09,1.07589e-16,3.21036e-18,0.69125
0.0542188,1213.05,1154.53,0.0864028,3.93107e+07,0.00121671,6.24412e-05,1.73923e-07,7.00038e-09,1.17839e-10,1.20232e-13,1.14582e-08,5.82792e-09,0.119037,0.00330942,0.00165582,7.77624e-06,8.62691e-05,1.8492e-06,5.08731e-07,0.183295,1.23869e-14,3.91406e-11,3.09556e-09,7.56453e-12,1.02417e-10,5.76739e-13,2.52555e-12,2.01109e-10,1.84823e-11,4.67904e-12,1.11465e-15,5.97611e-16,1.33052e-12,2.77501e-10,2.8379e-12,1.49214e-13,2.0427e-08,2.65598e-12,1.89526e-14,1.17473e-15,9.55748e-17,1.92897e-16,1.28246e-15,8.80753e-16,7.62721e-15,7.10582e-15,7.92039e-16,1.81299e-15,4.2316e-11,1.27772e-18,3.1177e-16,1.84893e-19,5.56333e-11,1.03842e-14,1.06401e-13,3.92803e-15,2.40514e-21,2.23249e-09,3.76312e-17,1.4373e-18,0.691327
0.0542969,1204.56,1156.58,0.0857731,2.73474e+07,0.00116495,5.14695e-05,8.44274e-08,3.25972e-09,4.71828e-11,3.97179e-14,5.4341e-09,4.34748e-09,0.119607,0.00283751,0.00135502,5.5859e-06,7.10517e-05,1.55532e-06,4.35704e-07,0.183455,4.90412e-15,1.69372e-11,1.54005e-09,3.56656e-12,3.86409e-11,2.05086e-13,7.85452e-13,8.88379e-11,7.57482e-12,2.21882e-12,2.87713e-16,1.54833e-16,5.15435e-13,1.26293e-10,1.23689e-12,6.99196e-14,9.93181e-09,9.44272e-13,5.2367e-15,3.15679e-16,2.56567e-17,5.1296e-17,3.00608e-16,2.38257e-16,2.01901e-15,2.83203e-15,3.46624e-16,4.49036e-16,1.38207e-11,5.56205e-19,8.06077e-17,3.48489e-20,1.94821e-11,3.41653e-15,3.67073e-14,1.13999e-15,5.5228e-22,2.03625e-09,8.18848e-18,4.24689e-19,0.69145
0.054375,1197.62,1158.63,0.085261,1.95675e+07,0.0011236,4.3082e-05,4.41593e-08,1.64477e-09,2.06301e-11,1.45487e-14,2.79844e-09,3.34498e-09,0.120029,0.00248768,0.00112922,4.10343e-06,5.93863e-05,1.32545e-06,3.74614e-07,0.18358,2.18412e-15,8.08958e-12,8.43985e-10,1.87925e-12,1.78926e-11,8.94266e-14,2.90519e-13,4.22276e-11,3.37315e-12,1.16517e-12,8.79097e-17,4.73362e-17,2.19279e-13,6.31338e-11,5.92888e-13,3.53896e-14,5.18863e-09,3.99567e-13,1.70208e-15,1.00169e-16,8.13031e-18,1.60878e-17,8.31638e-17,7.57962e-17,6.30731e-16,1.2659e-15,1.7107e-16,1.30918e-16,5.40192e-12,2.74405e-19,2.44192e-17,8.33174e-21,8.23161e-12,1.37785e-15,1.52676e-14,4.04906e-16,1.51261e-22,1.88869e-09,2.23586e-18,1.54144e-19,0.691543
0.0544531,1192.13,1160.67,0.0848559,1.43585e+07,0.00109026,3.65925e-05,2.45588e-08,8.87872e-10,9.74027e-12,5.84199e-15,1.54744e-09,2.63832e-09,0.120348,0.00222114,0.000955759,3.08076e-06,5.03966e-05,1.14182e-06,3.23738e-07,0.183678,1.07461e-15,4.19688e-12,5.00295e-10,1.07649e-12,9.81018e-12,4.6134e-14,1.27591e-13,2.13779e-11,1.61381e-12,6.67008e-13,3.10537e-17,1.67033e-17,1.01243e-13,3.41354e-11,3.08558e-13,1.91528e-14,2.87918e-09,1.94155e-13,6.32606e-16,3.65187e-17,2.96093e-18,5.79533e-18,2.66227e-17,2.76768e-17,2.2671e-16,6.19225e-16,9.22747e-17,4.39244e-17,2.50154e-12,1.50993e-19,8.43171e-18,2.46428e-21,4.11131e-12,6.60573e-16,7.51516e-15,1.72405e-16,4.79863e-23,1.77263e-09,7.48748e-19,6.65223e-20,0.691615
0.0545313,1187.9,1162.72,0.0845444,1.07782e+07,0.00106312,3.14995e-05,1.43544e-08,5.06637e-10,4.90788e-12,2.53903e-15,9.09046e-10,2.12414e-09,0.120596,0.00201322,0.000819811,2.3605e-06,4.33994e-05,9.92681e-07,2.81353e-07,0.183756,5.74624e-16,2.33088e-12,3.15949e-10,6.57094e-13,6.10291e-12,2.69713e-14,6.55099e-14,1.14091e-11,8.20379e-13,4.10114e-13,1.23675e-17,6.63858e-18,5.01107e-14,1.96871e-11,1.72101e-13,1.09659e-14,1.67906e-09,1.04563e-13,2.61623e-16,1.48878e-17,1.20635e-18,2.33536e-18,9.62265e-18,1.13126e-17,9.14075e-17,3.25123e-16,5.32066e-17,1.6545e-17,1.3395e-12,9.08639e-20,3.22955e-18,8.60898e-22,2.34621e-12,3.61566e-16,4.23505e-15,8.49911e-17,1.7138e-23,1.67877e-09,2.93911e-19,3.27587e-20,0.691673
0.0546094,1184.77,1164.77,0.0843131,8.25665e+06,0.00104076,2.74428e-05,8.71595e-09,3.01874e-10,2.60635e-12,1.17808e-15,5.61256e-10,1.74011e-09,0.120793,0.00184776,0.000711381,1.84271e-06,3.78863e-05,8.69901e-07,2.45922e-07,0.183819,3.28952e-16,1.36742e-12,2.09756e-10,4.20794e-13,4.14538e-12,1.71871e-14,3.82028e-14,6.34854e-12,4.3792e-13,2.67135e-13,5.40396e-18,2.89252e-18,2.62415e-14,1.19562e-11,1.01582e-13,6.56565e-15,1.01776e-09,6.05908e-14,1.17175e-16,6.60388e-18,5.35027e-19,1.0243e-18,3.82169e-18,5.04025e-18,4.02291e-17,1.80193e-16,3.22528e-17,6.81426e-18,8.01605e-13,5.86748e-20,1.33589e-18,3.38777e-22,1.47363e-12,2.17421e-16,2.63247e-15,4.66759e-17,6.69801e-24,1.60134e-09,1.29034e-19,1.77126e-20,0.69172
0.0546875,1182.57,1166.81,0.0841491,6.44039e+06,0.00102214,2.4164e-05,5.41332e-09,1.84766e-10,1.43419e-12,5.73006e-16,3.59187e-10,1.44691e-09,0.120952,0.00171378,0.00062356,1.46284e-06,3.34839e-05,7.67679e-07,2.16162e-07,0.18387,1.98537e-16,8.34372e-13,1.44451e-10,2.78708e-13,2.98156e-12,1.15733e-14,2.43596e-14,3.62678e-12,2.41525e-13,1.81703e-13,2.46471e-18,1.31382e-18,1.42862e-14,7.52748e-12,6.24845e-14,4.04479e-15,6.3149e-10,3.68167e-14,5.42921e-17,3.04211e-18,2.4657e-19,4.65927e-19,1.58025e-18,2.33493e-18,1.83756e-17,1.03424e-16,2.02519e-17,2.91479e-18,5.15978e-13,3.99002e-20,5.70009e-19,1.42377e-22,9.83875e-13,1.39145e-16,1.74291e-15,2.75477e-17,2.73185e-24,1.53647e-09,6.0027e-20,1.01899e-20,0.691759
0.0548437,1180.46,1170.91,0.0839892,4.16197e+06,0.000993627,1.93829e-05,2.49638e-09,8.37566e-11,5.41094e-13,1.75095e-16,1.79413e-10,1.04846e-09,0.121182,0.00151747,0.000495073,9.77074e-07,2.71978e-05,6.12931e-07,1.70872e-07,0.183946,8.9734e-17,3.80133e-13,8.09456e-11,1.43511e-13,1.85009e-12,6.27987e-15,1.28388e-14,1.43903e-12,9.09474e-14,1.01346e-13,7.7431e-19,4.0954e-19,5.32043e-15,3.65123e-12,2.91069e-14,1.8667e-15,2.91707e-10,1.65587e-14,1.68585e-17,9.45625e-19,7.67601e-20,1.42128e-19,4.19542e-19,7.40625e-19,5.73587e-18,4.20572e-17,9.42943e-18,8.16664e-19,2.71633e-13,2.20359e-20,1.5031e-19,3.67375e-23,5.3519e-13,6.98416e-17,9.37837e-16,1.21317e-17,6.79529e-25,1.43651e-09,1.85979e-20,4.15974e-21,0.691817
0.055,1180.32,1175,0.0839723,2.82846e+06,0.000972402,1.60098e-05,1.24155e-09,4.13206e-11,2.27908e-13,6.16911e-17,1.00117e-10,7.90615e-10,0.121347,0.00137685,0.00040332,6.85062e-07,2.28542e-05,4.98777e-07,1.37578e-07,0.184,4.63441e-17,1.93291e-13,4.96884e-11,8.02632e-14,1.25513e-12,3.70842e-15,7.60241e-15,6.23353e-13,3.79922e-14,6.28828e-14,2.77959e-19,1.45553e-19,2.22835e-15,1.97023e-12,1.52434e-14,9.43073e-16,1.45493e-10,8.17196e-15,5.8434e-18,3.31133e-19,2.69652e-20,4.86779e-20,1.27728e-19,2.65833e-19,2.01969e-18,1.89092e-17,4.79183e-18,2.62662e-19,1.58197e-13,1.35131e-20,4.41237e-20,1.09015e-23,3.17091e-13,3.89404e-17,5.53036e-16,6.00045e-18,1.93159e-25,1.36084e-09,6.46463e-21,1.89237e-21,0.691861
0.0551563,1181.45,1178.72,0.0840468,2.00269e+06,0.000955931,1.35341e-05,6.52251e-10,2.16569e-11,1.04125e-13,2.42063e-17,6.1207e-11,6.16009e-10,0.121468,0.00127266,0.000335479,4.9996e-07,1.97163e-05,4.12559e-07,1.12533e-07,0.18404,2.64185e-17,1.07143e-13,3.26207e-11,4.77577e-14,8.99289e-13,2.30943e-15,4.81743e-15,2.88551e-13,1.71555e-14,4.21857e-14,1.09935e-19,5.68936e-20,1.01723e-15,1.15775e-12,8.74602e-15,5.08094e-16,7.67365e-11,4.31631e-15,2.19954e-18,1.26663e-19,1.03599e-20,1.81497e-20,4.37659e-20,1.0454e-19,7.76932e-19,9.14912e-18,2.60624e-18,9.57511e-20,9.7946e-14,8.97519e-21,1.40953e-20,3.58394e-24,1.98058e-13,2.32909e-17,3.45062e-16,3.20589e-18,6.07993e-26,1.30193e-09,2.43803e-21,9.29399e-22,0.691894
0.0553125,1183.41,1182.44,0.0841825,1.4664e+06,0.000942654,1.16545e-05,3.51563e-10,1.16873e-11,4.98328e-14,1.01773e-17,4.01372e-11,4.9299e-10,0.12156,0.00119339,0.000283855,3.77072e-07,1.73634e-05,3.46038e-07,9.32712e-08,0.184071,1.6173e-17,6.32247e-14,2.24527e-11,2.96994e-14,6.66656e-13,1.48852e-15,3.18137e-15,1.38561e-13,8.09853e-15,2.98996e-14,4.50104e-20,2.2978e-20,4.88005e-16,7.23432e-13,5.35864e-15,2.82498e-16,4.15642e-11,2.38989e-15,8.49837e-19,4.99219e-20,4.10342e-21,6.94279e-21,1.60533e-20,4.24998e-20,3.07326e-19,4.60954e-18,1.4905e-18,3.80661e-20,6.28219e-14,6.33459e-21,4.63801e-21,1.2411e-24,1.2769e-13,1.46166e-17,2.22604e-16,1.80254e-18,1.99649e-26,1.25492e-09,9.49363e-22,4.8253e-22,0.691919
0.055625,1188.99,1189.87,0.0845733,872990,0.000922735,9.12611e-06,1.34449e-10,4.51054e-12,1.58754e-14,2.65565e-18,2.24887e-11,3.4162e-10,0.121682,0.00108801,0.000214808,2.37773e-07,1.42737e-05,2.55713e-07,6.72231e-08,0.184114,7.80146e-18,2.86719e-14,1.28337e-11,1.38675e-14,4.1568e-13,7.11774e-16,1.5664e-15,4.35141e-14,2.50499e-15,1.83597e-14,1.24046e-20,6.14825e-21,1.57278e-16,3.68647e-13,2.62602e-15,1.15845e-16,1.605e-11,9.05334e-16,2.03854e-19,1.25567e-20,1.04301e-21,1.64249e-21,3.94275e-21,1.13547e-20,7.86443e-20,1.58635e-18,6.00613e-19,1.12041e-20,3.02808e-14,3.80062e-21,8.2827e-22,2.33379e-25,6.13252e-14,6.86269e-18,1.07112e-16,6.96588e-19,3.65303e-27,1.18709e-09,2.15752e-22,1.60921e-22,0.691955
0.0559375,1195.42,1197.31,0.085027,559718,0.000907379,7.43315e-06,5.60585e-11,1.90033e-12,5.72557e-15,8.28246e-19,1.47152e-11,2.51337e-10,0.121761,0.00101895,0.000168635,1.61391e-07,1.22167e-05,1.95258e-07,5.00174e-08,0.184144,4.30292e-18,1.48857e-14,8.03249e-12,7.10095e-15,2.72502e-13,3.62534e-16,8.1807e-16,1.53392e-14,8.7503e-16,1.24302e-14,3.79424e-21,1.82091e-21,5.75931e-17,2.14351e-13,1.47718e-15,5.18741e-17,6.73242e-12,3.78912e-16,5.36863e-20,3.47987e-21,2.91801e-22,4.23745e-22,1.25621e-21,3.37059e-21,2.21683e-20,6.09263e-19,2.70509e-19,4.45858e-21,1.53962e-14,2.60695e-21,1.6576e-22,5.04207e-26,3.10463e-14,3.52019e-18,5.42205e-17,2.95378e-19,7.61925e-28,1.13799e-09,5.34794e-23,6.02749e-23,0.69198
0.05625,1201.97,1204.1,0.08549,379411,0.000894701,6.22765e-06,2.42335e-11,8.28763e-13,2.19729e-15,2.89362e-19,1.07638e-11,1.93514e-10,0.121815,0.000971974,0.000136149,1.15658e-07,1.07369e-05,1.53113e-07,3.81758e-08,0.184167,2.58627e-18,8.48267e-15,5.33626e-12,3.88428e-15,1.8388e-13,1.93297e-16,4.48433e-16,5.7986e-15,3.25028e-16,8.93473e-15,1.18987e-21,5.51586e-22,2.24566e-17,1.36127e-13,9.10244e-16,2.39614e-17,2.91891e-12,1.71021e-16,1.45095e-20,9.88944e-22,8.35394e-23,1.11115e-22,5.08952e-22,1.03473e-21,6.38736e-21,2.46957e-19,1.32512e-19,2.22991e-21,8.10667e-15,1.98485e-21,3.48321e-23,1.18174e-26,1.63173e-14,1.91786e-18,2.83366e-17,1.33685e-19,1.68546e-28,1.10083e-09,1.37771e-23,2.46486e-23,0.691997
0.056875,1215,1217.35,0.0864137,205246,0.000874533,4.72615e-06,7.23939e-12,2.50747e-13,5.494e-16,6.6197e-20,7.42012e-12,1.29069e-10,0.121874,0.000920455,9.71872e-05,6.9511e-08,8.91551e-06,1.0289e-07,2.4287e-08,0.1842,1.251e-18,3.80614e-15,2.93877e-12,1.5002e-15,9.70722e-14,6.76863e-17,1.63488e-16,1.43405e-15,7.66829e-17,5.71521e-15,2.43841e-22,1.05344e-22,5.80409e-18,7.35536e-14,4.689e-16,7.99149e-18,8.68099e-13,4.83859e-17,2.25002e-21,1.68609e-22,1.43932e-23,1.60351e-23,1.74578e-22,2.01303e-22,1.1188e-21,6.63505e-20,4.28316e-20,9.42066e-22,2.85508e-15,1.45273e-21,3.51761e-24,1.35587e-27,5.62851e-15,7.20583e-19,9.4935e-18,3.68897e-20,1.93609e-29,1.04967e-09,1.79366e-24,5.73113e-24,0.692019
0.0575,1227.17,1229.4,0.0872772,122402,0.000857837,3.76262e-06,2.36179e-12,8.22381e-14,1.56468e-16,1.96998e-20,5.86828e-12,9.30281e-11,0.121906,0.000892938,7.2911e-05,4.59097e-08,7.6986e-06,7.26294e-08,1.62892e-08,0.184225,6.80091e-19,1.94975e-15,1.75821e-12,6.46742e-16,5.32546e-14,2.58479e-17,6.49179e-17,4.41572e-16,2.0642e-17,3.92775e-15,5.18968e-23,2.08637e-23,1.70344e-18,4.43135e-14,2.726e-16,2.85812e-18,2.78959e-13,1.58239e-17,3.64018e-22,2.98194e-23,2.54713e-24,2.36781e-24,7.75816e-23,4.1899e-23,2.02874e-22,1.98826e-20,1.59998e-20,4.63581e-22,1.05203e-15,1.22673e-21,3.91783e-25,1.83678e-28,2.05546e-15,2.98156e-19,3.3033e-18,1.12629e-20,2.61896e-30,1.01286e-09,2.50502e-25,1.56118e-24,0.692033
0.05875,1248.92,1250.95,0.0888222,57106.3,0.000831458,2.70263e-06,5.65985e-13,1.95737e-14,3.06708e-17,4.60603e-21,4.59098e-12,5.8014e-11,0.121928,0.000875316,4.79386e-05,2.57656e-08,6.35658e-06,4.23702e-08,8.73633e-09,0.184262,2.9745e-19,7.78628e-16,8.52851e-13,1.81932e-16,2.08612e-14,5.66899e-18,1.54757e-17,1.11947e-16,3.77988e-18,2.41476e-15,7.3224e-24,2.57514e-24,3.52588e-19,2.24812e-14,1.33061e-16,7.96211e-19,6.35192e-14,3.09979e-18,3.26012e-23,3.10696e-24,2.62431e-25,1.73525e-25,2.61492e-23,5.71836e-24,2.15644e-23,4.111e-21,3.62625e-21,1.65566e-22,2.25001e-16,1.07665e-21,1.94869e-26,1.19827e-29,4.1974e-16,7.69901e-20,5.94844e-19,1.8012e-21,2.19938e-31,9.64032e-10,1.63061e-26,2.11195e-25,0.692047
0.06,1267.05,1268.8,0.090111,30540.6,0.000810774,2.07121e-06,1.76088e-13,5.92514e-15,8.04192e-18,1.55799e-21,4.02153e-12,4.01797e-11,0.121932,0.000872993,3.39224e-05,1.63304e-08,5.45183e-06,2.66715e-08,5.16331e-09,0.18429,1.46997e-19,3.58889e-16,4.57854e-13,6.14494e-17,8.91492e-15,1.50753e-18,4.44872e-18,4.56821e-17,9.86952e-19,1.57426e-15,1.21554e-24,3.75727e-25,9.65144e-20,1.26347e-14,7.22794e-17,3.11379e-19,1.83436e-14,8.18605e-19,3.45755e-24,3.76551e-25,3.0573e-26,1.50623e-26,1.05951e-23,9.83658e-25,2.67744e-24,1.12291e-21,1.04288e-21,6.76997e-23,5.31514e-17,1.03049e-21,1.28267e-27,1.19055e-30,9.69276e-17,2.3617e-20,1.1816e-19,3.42605e-22,3.58583e-32,9.30135e-10,1.38443e-27,3.81586e-26,0.692054
0.06125,1280.85,1282.2,0.0910921,18025.1,0.000794897,1.65608e-06,7.04441e-14,2.25728e-15,2.69904e-18,6.45993e-22,3.72826e-12,2.99531e-11,0.121929,0.000875868,2.53093e-05,1.11088e-08,4.74321e-06,1.7875e-08,3.2994e-09,0.184311,7.80012e-20,1.81428e-16,2.65008e-13,2.43092e-17,4.221e-15,4.87839e-19,1.56483e-18,2.53266e-17,3.64697e-19,1.05473e-15,2.5709e-25,7.02746e-26,3.3411e-20,7.59465e-15,4.14816e-17,1.88395e-19,6.70842e-15,2.80472e-19,4.66389e-25,5.69126e-26,4.32826e-27,1.72339e-27,4.96876e-24,2.22733e-25,4.26367e-25,3.98627e-22,3.68136e-22,3.15301e-23,1.47039e-17,1.01641e-21,1.18242e-28,1.80731e-31,2.65962e-17,8.53837e-21,2.77188e-20,7.94628e-23,1.0236e-32,9.06795e-10,1.70995e-28,8.98272e-27,0.692057
